route_id,direction,stop_id
21,"East Bound",6941
21,"East Bound",6977
21,"East Bound",6975
21,"East Bound",15780
21,"East Bound",6919
21,"East Bound",15827
21,"East Bound",6917
21,"East Bound",6954
21,"East Bound",17687
21,"East Bound",6948
21,"East Bound",6955
21,"East Bound",15779
21,"East Bound",5116
21,"East Bound",6929
21,"East Bound",6972
21,"East Bound",6934
21,"East Bound",6935
21,"East Bound",2193
21,"East Bound",2192
21,"East Bound",1568
21,"East Bound",1567
21,"East Bound",16112
21,"East Bound",6968
21,"West Bound",6871
21,"West Bound",15739
21,"West Bound",6891
21,"West Bound",14193
21,"West Bound",6967
21,"West Bound",6893
21,"West Bound",6895
21,"West Bound",6896
21,"West Bound",6957
21,"West Bound",6877
21,"West Bound",6846
21,"West Bound",6862
21,"West Bound",6958
21,"West Bound",15797
21,"West Bound",14646
21,"West Bound",15692
21,"West Bound",14891
21,"West Bound",17188
21,"West Bound",14892
21,"West Bound",5122
21,"West Bound",6866
21,"West Bound",16113
21,"West Bound",16193
21,"West Bound",6884
21,"West Bound",6966
21,"West Bound",6964
21,"West Bound",6867
21,"West Bound",6885
21,"West Bound",17205
21,"West Bound",15140
21,"West Bound",6889
21,"West Bound",6887
21,"West Bound",6888
21,"West Bound",6861
21,"West Bound",6897
21,"West Bound",6883
21,"West Bound",15306
21,"West Bound",6959
21,"West Bound",16195
21,"West Bound",6849
21,"West Bound",6875
21,"West Bound",15965
21,"West Bound",6855
21,"West Bound",15862
21,"West Bound",6869
21,"West Bound",6913
21,"West Bound",6863
21,"West Bound",15691
21,"West Bound",2185
21,"West Bound",14845
21,"West Bound",6858
21,"West Bound",6960
21,"West Bound",6962
21,"West Bound",6872
21,"West Bound",6876
21,"West Bound",6879
21,"West Bound",6881
21,"West Bound",6845
21,"West Bound",6859
21,"West Bound",6851
21,"West Bound",15778
21,"West Bound",15305
21,"West Bound",6965
21,"West Bound",6865
21,"West Bound",6864
21,"West Bound",5124
21,"West Bound",17397
21,"West Bound",14559
21,"West Bound",6968
22,"North Bound",1926
22,"North Bound",1939
22,"North Bound",1958
22,"North Bound",1950
22,"North Bound",17266
22,"North Bound",1907
22,"North Bound",1957
22,"North Bound",14791
22,"North Bound",14437
22,"North Bound",1910
22,"North Bound",1931
22,"North Bound",1921
22,"North Bound",1943
22,"North Bound",14792
22,"North Bound",1902
22,"North Bound",1929
22,"North Bound",1945
22,"North Bound",1967
22,"North Bound",1925
22,"North Bound",1933
22,"North Bound",1913
22,"North Bound",1956
22,"North Bound",1908
22,"North Bound",1917
22,"North Bound",1899
22,"North Bound",1952
22,"North Bound",1942
22,"North Bound",1911
22,"North Bound",1953
22,"North Bound",1900
22,"North Bound",14438
22,"North Bound",17218
22,"North Bound",17219
22,"North Bound",15895
22,"North Bound",1948
22,"North Bound",6281
22,"North Bound",1968
22,"North Bound",1451
22,"North Bound",17395
22,"North Bound",1937
22,"North Bound",1905
22,"North Bound",1963
22,"North Bound",1898
22,"North Bound",15518
22,"North Bound",14785
22,"North Bound",14434
22,"North Bound",1903
22,"North Bound",1959
22,"North Bound",1897
22,"North Bound",14436
22,"North Bound",1951
22,"North Bound",1923
22,"North Bound",1955
22,"North Bound",1901
22,"North Bound",1922
22,"North Bound",1916
22,"North Bound",15541
22,"North Bound",1935
22,"North Bound",1918
22,"North Bound",14463
22,"North Bound",1927
22,"North Bound",1909
22,"North Bound",14919
22,"North Bound",1936
22,"North Bound",14789
22,"North Bound",1906
22,"North Bound",17171
22,"North Bound",1880
22,"North Bound",1894
22,"North Bound",1893
22,"North Bound",1877
22,"North Bound",1895
22,"North Bound",14767
22,"North Bound",1876
22,"North Bound",15399
22,"North Bound",1892
22,"North Bound",14508
22,"North Bound",1882
22,"North Bound",1887
22,"North Bound",1881
22,"North Bound",1891
22,"North Bound",1875
22,"North Bound",1884
22,"North Bound",1885
22,"North Bound",15452
22,"North Bound",1896
22,"North Bound",14227
22,"South Bound",1862
22,"South Bound",1819
22,"South Bound",1869
22,"South Bound",1823
22,"South Bound",14613
22,"South Bound",1790
22,"South Bound",1837
22,"South Bound",14788
22,"South Bound",1791
22,"South Bound",14787
22,"South Bound",1839
22,"South Bound",1828
22,"South Bound",1805
22,"South Bound",14091
22,"South Bound",14786
22,"South Bound",1847
22,"South Bound",1820
22,"South Bound",1803
22,"South Bound",1781
22,"South Bound",1855
22,"South Bound",1856
22,"South Bound",1824
22,"South Bound",1815
22,"South Bound",1854
22,"South Bound",1836
22,"South Bound",1792
22,"South Bound",1841
22,"South Bound",1832
22,"South Bound",1850
22,"South Bound",1799
22,"South Bound",1851
22,"South Bound",15258
22,"South Bound",1806
22,"South Bound",1838
22,"South Bound",1795
22,"South Bound",1849
22,"South Bound",14432
22,"South Bound",1859
22,"South Bound",1794
22,"South Bound",1784
22,"South Bound",14895
22,"South Bound",15895
22,"South Bound",17216
22,"South Bound",14056
22,"South Bound",1860
22,"South Bound",1857
22,"South Bound",1818
22,"South Bound",1861
22,"South Bound",1864
22,"South Bound",14431
22,"South Bound",1811
22,"South Bound",1785
22,"South Bound",15903
22,"South Bound",1852
22,"South Bound",1409
22,"South Bound",1814
22,"South Bound",14793
22,"South Bound",1825
22,"South Bound",1846
22,"South Bound",17638
22,"South Bound",1853
22,"South Bound",1858
22,"South Bound",14430
22,"South Bound",1865
22,"South Bound",17155
22,"South Bound",14057
22,"South Bound",1826
22,"South Bound",1793
22,"South Bound",1848
22,"South Bound",1827
22,"South Bound",1833
22,"South Bound",14439
22,"South Bound",1813
22,"South Bound",1831
22,"South Bound",17156
22,"South Bound",14429
22,"South Bound",1871
22,"South Bound",1845
22,"South Bound",1822
22,"South Bound",1840
22,"South Bound",1830
22,"South Bound",15519
22,"South Bound",14790
22,"South Bound",1843
22,"South Bound",15744
22,"South Bound",14096
24,"North Bound",6471
24,"North Bound",6470
24,"North Bound",6469
24,"North Bound",6468
24,"North Bound",6464
24,"North Bound",6461
24,"North Bound",6449
24,"North Bound",2645
24,"North Bound",2770
24,"North Bound",2646
24,"North Bound",15209
24,"North Bound",2771
24,"North Bound",17669
24,"North Bound",17668
24,"North Bound",17667
24,"North Bound",9397
24,"North Bound",14506
24,"North Bound",15789
24,"North Bound",9403
24,"North Bound",14778
24,"North Bound",9401
24,"North Bound",9399
24,"North Bound",9402
24,"North Bound",6286
24,"North Bound",6285
24,"North Bound",6284
24,"North Bound",6283
24,"North Bound",5972
24,"North Bound",6489
24,"North Bound",5384
24,"North Bound",1864
24,"North Bound",6290
24,"North Bound",6288
24,"North Bound",1880
24,"North Bound",1877
24,"North Bound",1876
24,"North Bound",14508
24,"North Bound",1882
24,"North Bound",1881
24,"North Bound",1884
24,"North Bound",6482
24,"North Bound",6481
24,"North Bound",6480
24,"North Bound",6476
24,"North Bound",6473
24,"North Bound",6478
24,"North Bound",6477
24,"North Bound",3680
24,"North Bound",5041
24,"North Bound",6443
24,"North Bound",14538
24,"North Bound",6441
24,"North Bound",6440
24,"North Bound",6439
24,"North Bound",6438
24,"North Bound",6437
24,"North Bound",6436
24,"North Bound",6435
24,"North Bound",6434
24,"North Bound",6487
24,"North Bound",6486
24,"North Bound",6485
24,"North Bound",6472
24,"North Bound",6467
24,"North Bound",6459
24,"North Bound",15858
24,"North Bound",6458
24,"North Bound",6457
24,"North Bound",6456
24,"North Bound",6455
24,"North Bound",6454
24,"North Bound",6452
24,"North Bound",6451
24,"North Bound",6448
24,"North Bound",6447
24,"North Bound",6446
24,"North Bound",6445
24,"North Bound",6488
24,"North Bound",6463
24,"North Bound",6450
24,"North Bound",6444
24,"South Bound",6499
24,"South Bound",6501
24,"South Bound",6505
24,"South Bound",6507
24,"South Bound",6509
24,"South Bound",6511
24,"South Bound",6518
24,"South Bound",6523
24,"South Bound",6529
24,"South Bound",6540
24,"South Bound",2770
24,"South Bound",2645
24,"South Bound",6890
24,"South Bound",2771
24,"South Bound",15209
24,"South Bound",17664
24,"South Bound",17663
24,"South Bound",17665
24,"South Bound",17666
24,"South Bound",9500
24,"South Bound",14507
24,"South Bound",9493
24,"South Bound",15790
24,"South Bound",9494
24,"South Bound",9496
24,"South Bound",9498
24,"South Bound",9495
24,"South Bound",15945
24,"South Bound",6295
24,"South Bound",6296
24,"South Bound",6297
24,"South Bound",17152
24,"South Bound",1869
24,"South Bound",6300
24,"South Bound",6491
24,"South Bound",1873
24,"South Bound",1864
24,"South Bound",15903
24,"South Bound",15894
24,"South Bound",1865
24,"South Bound",6293
24,"South Bound",14192
24,"South Bound",6524
24,"South Bound",3680
24,"South Bound",5041
24,"South Bound",17072
24,"South Bound",6547
24,"South Bound",6548
24,"South Bound",6549
24,"South Bound",6550
24,"South Bound",6551
24,"South Bound",6552
24,"South Bound",6553
24,"South Bound",6554
24,"South Bound",6516
24,"South Bound",6517
24,"South Bound",6519
24,"South Bound",6520
24,"South Bound",6521
24,"South Bound",6522
24,"South Bound",6530
24,"South Bound",6531
24,"South Bound",6532
24,"South Bound",6536
24,"South Bound",6537
24,"South Bound",6528
24,"South Bound",6493
24,"South Bound",6494
24,"South Bound",6495
24,"South Bound",6496
24,"South Bound",6497
24,"South Bound",6498
24,"South Bound",6500
24,"South Bound",6502
24,"South Bound",6504
24,"South Bound",6506
24,"South Bound",16057
24,"South Bound",17520
24,"South Bound",6514
24,"South Bound",6515
24,"South Bound",6538
24,"South Bound",6541
24,"South Bound",6542
24,"South Bound",6543
24,"South Bound",6544
24,"South Bound",6545
24,"South Bound",6492
24,"South Bound",6526
24,"South Bound",6525
24,"South Bound",17299
24,"South Bound",6508
24,"South Bound",6510
24,"South Bound",6533
24,"South Bound",6534
24,"South Bound",6535
26,"North Bound",15240
26,"North Bound",12238
26,"North Bound",12236
26,"North Bound",14483
26,"North Bound",7040
26,"North Bound",7038
26,"North Bound",7041
26,"North Bound",15391
26,"North Bound",15147
26,"North Bound",2603
26,"North Bound",14947
26,"North Bound",7017
26,"North Bound",7016
26,"North Bound",7372
26,"North Bound",7370
26,"North Bound",9453
26,"North Bound",9452
26,"North Bound",7367
26,"North Bound",4883
26,"North Bound",4884
26,"North Bound",582
26,"North Bound",15282
26,"North Bound",7014
26,"North Bound",15253
26,"North Bound",7012
26,"North Bound",7011
26,"North Bound",7010
26,"North Bound",15678
26,"North Bound",7008
26,"North Bound",7359
26,"North Bound",7358
26,"North Bound",7357
26,"North Bound",7356
26,"North Bound",7355
26,"North Bound",7366
26,"North Bound",7365
26,"North Bound",7364
26,"North Bound",7363
26,"North Bound",15084
26,"North Bound",7361
26,"North Bound",7015
26,"North Bound",1126
26,"North Bound",14485
26,"North Bound",1121
26,"North Bound",1123
26,"North Bound",1122
26,"North Bound",1125
26,"North Bound",76
26,"North Bound",2188
26,"North Bound",15241
26,"North Bound",1124
26,"North Bound",1119
26,"North Bound",1120
26,"North Bound",7035
26,"North Bound",7034
26,"North Bound",7033
26,"North Bound",7032
26,"North Bound",7030
26,"North Bound",7029
26,"North Bound",7028
26,"North Bound",7027
26,"North Bound",7026
26,"North Bound",7021
26,"North Bound",7020
26,"North Bound",7019
26,"North Bound",7018
26,"North Bound",7031
26,"South Bound",15239
26,"South Bound",12267
26,"South Bound",12269
26,"South Bound",4872
26,"South Bound",15309
26,"South Bound",7043
26,"South Bound",7045
26,"South Bound",7046
26,"South Bound",7044
26,"South Bound",7047
26,"South Bound",2814
26,"South Bound",7066
26,"South Bound",7067
26,"South Bound",7256
26,"South Bound",7258
26,"South Bound",15238
26,"South Bound",7261
26,"South Bound",4871
26,"South Bound",4870
26,"South Bound",597
26,"South Bound",7068
26,"South Bound",7069
26,"South Bound",7070
26,"South Bound",7071
26,"South Bound",7072
26,"South Bound",7073
26,"South Bound",7074
26,"South Bound",7270
26,"South Bound",7271
26,"South Bound",7272
26,"South Bound",7273
26,"South Bound",7274
26,"South Bound",7262
26,"South Bound",7263
26,"South Bound",7264
26,"South Bound",7265
26,"South Bound",7266
26,"South Bound",7267
26,"South Bound",17043
26,"South Bound",17545
26,"South Bound",7260
26,"South Bound",1100
26,"South Bound",1586
26,"South Bound",1103
26,"South Bound",1102
26,"South Bound",1110
26,"South Bound",1105
26,"South Bound",1107
26,"South Bound",1101
26,"South Bound",1104
26,"South Bound",14488
26,"South Bound",73
26,"South Bound",1106
26,"South Bound",7048
26,"South Bound",7049
26,"South Bound",7050
26,"South Bound",7051
26,"South Bound",7053
26,"South Bound",7054
26,"South Bound",7055
26,"South Bound",7056
26,"South Bound",17710
26,"South Bound",7062
26,"South Bound",7063
26,"South Bound",7064
26,"South Bound",7065
26,"South Bound",7052
28,"North Bound",14155
28,"North Bound",7137
28,"North Bound",1514
28,"North Bound",5040
28,"North Bound",15915
28,"North Bound",5039
28,"North Bound",5038
28,"North Bound",7134
28,"North Bound",7133
28,"North Bound",7132
28,"North Bound",7131
28,"North Bound",5037
28,"North Bound",7213
28,"North Bound",7130
28,"North Bound",1515
28,"North Bound",1513
28,"North Bound",1512
28,"North Bound",1511
28,"North Bound",1510
28,"North Bound",5320
28,"North Bound",5318
28,"North Bound",5317
28,"North Bound",14948
28,"North Bound",7128
28,"North Bound",7127
28,"North Bound",7126
28,"North Bound",14819
28,"North Bound",7124
28,"North Bound",15083
28,"North Bound",7122
28,"North Bound",7121
28,"North Bound",7120
28,"North Bound",7119
28,"North Bound",7118
28,"North Bound",7114
28,"North Bound",7113
28,"North Bound",7112
28,"North Bound",7111
28,"North Bound",7110
28,"North Bound",7109
28,"North Bound",7108
28,"North Bound",7107
28,"North Bound",7106
28,"North Bound",7105
28,"North Bound",7104
28,"North Bound",7103
28,"North Bound",7102
28,"North Bound",7101
28,"North Bound",7100
28,"North Bound",7115
28,"North Bound",17705
28,"North Bound",7116
28,"North Bound",7117
28,"South Bound",14155
28,"South Bound",7175
28,"South Bound",5033
28,"South Bound",15915
28,"South Bound",5034
28,"South Bound",5035
28,"South Bound",7176
28,"South Bound",7178
28,"South Bound",7179
28,"South Bound",7180
28,"South Bound",5036
28,"South Bound",7213
28,"South Bound",7181
28,"South Bound",1656
28,"South Bound",1658
28,"South Bound",1659
28,"South Bound",1660
28,"South Bound",1661
28,"South Bound",5201
28,"South Bound",5202
28,"South Bound",15804
28,"South Bound",5203
28,"South Bound",7182
28,"South Bound",17656
28,"South Bound",7184
28,"South Bound",7185
28,"South Bound",7186
28,"South Bound",7187
28,"South Bound",7188
28,"South Bound",7189
28,"South Bound",7190
28,"South Bound",7191
28,"South Bound",7192
28,"South Bound",7193
28,"South Bound",7197
28,"South Bound",7198
28,"South Bound",7199
28,"South Bound",7200
28,"South Bound",7201
28,"South Bound",7202
28,"South Bound",7203
28,"South Bound",7204
28,"South Bound",7205
28,"South Bound",7206
28,"South Bound",7207
28,"South Bound",7208
28,"South Bound",12020
28,"South Bound",7210
28,"South Bound",7211
28,"South Bound",7196
28,"South Bound",7194
28,"South Bound",7195
X28,"North Bound",14155
X28,"North Bound",14483
X28,"North Bound",7137
X28,"North Bound",1522
X28,"North Bound",1519
X28,"North Bound",1514
X28,"North Bound",12713
X28,"North Bound",17046
X28,"North Bound",1108
X28,"North Bound",4732
X28,"North Bound",77
X28,"North Bound",80
X28,"North Bound",4883
X28,"North Bound",4884
X28,"North Bound",17680
X28,"North Bound",15385
X28,"North Bound",14209
X28,"North Bound",1524
X28,"North Bound",1523
X28,"North Bound",5040
X28,"North Bound",5039
X28,"North Bound",5038
X28,"North Bound",5037
X28,"North Bound",14485
X28,"North Bound",75
X28,"North Bound",7213
X28,"North Bound",1521
X28,"North Bound",1520
X28,"North Bound",1518
X28,"North Bound",1517
X28,"North Bound",1515
X28,"North Bound",1513
X28,"North Bound",1512
X28,"North Bound",1511
X28,"North Bound",1510
X28,"North Bound",5320
X28,"North Bound",5318
X28,"North Bound",5317
X28,"North Bound",14948
X28,"North Bound",7128
X28,"North Bound",7127
X28,"North Bound",7126
X28,"North Bound",14819
X28,"North Bound",7124
X28,"North Bound",15083
X28,"North Bound",7122
X28,"North Bound",7121
X28,"North Bound",7120
X28,"North Bound",7119
X28,"North Bound",7118
X28,"North Bound",7114
X28,"North Bound",7113
X28,"North Bound",7112
X28,"North Bound",7111
X28,"North Bound",7110
X28,"North Bound",7109
X28,"North Bound",7108
X28,"North Bound",7107
X28,"North Bound",7106
X28,"North Bound",7105
X28,"North Bound",7104
X28,"North Bound",7103
X28,"North Bound",7102
X28,"North Bound",7101
X28,"North Bound",7100
X28,"North Bound",7115
X28,"North Bound",17705
X28,"North Bound",7116
X28,"North Bound",7117
X28,"South Bound",4872
X28,"South Bound",7175
X28,"South Bound",1650
X28,"South Bound",1653
X28,"South Bound",4871
X28,"South Bound",4870
X28,"South Bound",5009
X28,"South Bound",14210
X28,"South Bound",6351
X28,"South Bound",13155
X28,"South Bound",1648
X28,"South Bound",6350
X28,"South Bound",6349
X28,"South Bound",70
X28,"South Bound",71
X28,"South Bound",72
X28,"South Bound",5033
X28,"South Bound",5034
X28,"South Bound",5035
X28,"South Bound",5036
X28,"South Bound",1586
X28,"South Bound",73
X28,"South Bound",16181
X28,"South Bound",15900
X28,"South Bound",15899
X28,"South Bound",7213
X28,"South Bound",1651
X28,"South Bound",1652
X28,"South Bound",1654
X28,"South Bound",1655
X28,"South Bound",1649
X28,"South Bound",1656
X28,"South Bound",1658
X28,"South Bound",1659
X28,"South Bound",1660
X28,"South Bound",1661
X28,"South Bound",5201
X28,"South Bound",5202
X28,"South Bound",15804
X28,"South Bound",5203
X28,"South Bound",7182
X28,"South Bound",17656
X28,"South Bound",7184
X28,"South Bound",7185
X28,"South Bound",7186
X28,"South Bound",7187
X28,"South Bound",7188
X28,"South Bound",7189
X28,"South Bound",7190
X28,"South Bound",7191
X28,"South Bound",7192
X28,"South Bound",7193
X28,"South Bound",7197
X28,"South Bound",7198
X28,"South Bound",7199
X28,"South Bound",7200
X28,"South Bound",7201
X28,"South Bound",7202
X28,"South Bound",7203
X28,"South Bound",7204
X28,"South Bound",7205
X28,"South Bound",7206
X28,"South Bound",7207
X28,"South Bound",7208
X28,"South Bound",12020
X28,"South Bound",7210
X28,"South Bound",7211
X28,"South Bound",7196
X28,"South Bound",7194
X28,"South Bound",7195
29,"North Bound",15756
29,"North Bound",2312
29,"North Bound",2301
29,"North Bound",2280
29,"North Bound",14001
29,"North Bound",15393
29,"North Bound",756
29,"North Bound",754
29,"North Bound",755
29,"North Bound",750
29,"North Bound",14775
29,"North Bound",751
29,"North Bound",17071
29,"North Bound",758
29,"North Bound",2354
29,"North Bound",2352
29,"North Bound",2350
29,"North Bound",15957
29,"North Bound",2349
29,"North Bound",14761
29,"North Bound",2342
29,"North Bound",15380
29,"North Bound",15360
29,"North Bound",14852
29,"North Bound",2338
29,"North Bound",2337
29,"North Bound",2336
29,"North Bound",2335
29,"North Bound",2334
29,"North Bound",2333
29,"North Bound",2332
29,"North Bound",2331
29,"North Bound",2330
29,"North Bound",16198
29,"North Bound",16120
29,"North Bound",2327
29,"North Bound",2325
29,"North Bound",15467
29,"North Bound",2322
29,"North Bound",14851
29,"North Bound",2320
29,"North Bound",15469
29,"North Bound",2318
29,"North Bound",2317
29,"North Bound",2316
29,"North Bound",2314
29,"North Bound",2313
29,"North Bound",15512
29,"North Bound",2310
29,"North Bound",2307
29,"North Bound",2306
29,"North Bound",2305
29,"North Bound",2304
29,"North Bound",2303
29,"North Bound",2302
29,"North Bound",2300
29,"North Bound",2299
29,"North Bound",2298
29,"North Bound",2297
29,"North Bound",2295
29,"North Bound",2294
29,"North Bound",2293
29,"North Bound",2292
29,"North Bound",15247
29,"North Bound",2289
29,"North Bound",2288
29,"North Bound",2287
29,"North Bound",15248
29,"North Bound",2285
29,"North Bound",15867
29,"North Bound",2283
29,"North Bound",2282
29,"North Bound",2281
29,"North Bound",2279
29,"North Bound",2278
29,"North Bound",2277
29,"North Bound",2276
29,"North Bound",15194
29,"North Bound",2274
29,"North Bound",2273
29,"North Bound",15106
29,"North Bound",2271
29,"North Bound",2270
29,"North Bound",2269
29,"North Bound",2268
29,"North Bound",2355
29,"North Bound",1115
29,"North Bound",2346
29,"North Bound",2357
29,"North Bound",4594
29,"North Bound",2345
29,"North Bound",1439
29,"North Bound",2308
29,"North Bound",2309
29,"North Bound",15052
29,"North Bound",2359
29,"North Bound",1438
29,"North Bound",1117
29,"North Bound",2296
29,"North Bound",2326
29,"North Bound",1437
29,"North Bound",2353
29,"North Bound",1113
29,"South Bound",2398
29,"South Bound",2414
29,"South Bound",2417
29,"South Bound",2428
29,"South Bound",2435
29,"South Bound",14001
29,"South Bound",590
29,"South Bound",589
29,"South Bound",760
29,"South Bound",16028
29,"South Bound",761
29,"South Bound",759
29,"South Bound",2436
29,"South Bound",2437
29,"South Bound",2438
29,"South Bound",2439
29,"South Bound",2440
29,"South Bound",2441
29,"South Bound",2442
29,"South Bound",2443
29,"South Bound",2444
29,"South Bound",2446
29,"South Bound",2447
29,"South Bound",2448
29,"South Bound",2449
29,"South Bound",2450
29,"South Bound",2451
29,"South Bound",2452
29,"South Bound",2453
29,"South Bound",2454
29,"South Bound",2455
29,"South Bound",2457
29,"South Bound",2458
29,"South Bound",2459
29,"South Bound",2460
29,"South Bound",758
29,"South Bound",15563
29,"South Bound",2377
29,"South Bound",2378
29,"South Bound",2379
29,"South Bound",15357
29,"South Bound",2382
29,"South Bound",2387
29,"South Bound",15359
29,"South Bound",2390
29,"South Bound",2391
29,"South Bound",2392
29,"South Bound",2393
29,"South Bound",2394
29,"South Bound",2395
29,"South Bound",2396
29,"South Bound",2397
29,"South Bound",2399
29,"South Bound",16197
29,"South Bound",17023
29,"South Bound",2402
29,"South Bound",2404
29,"South Bound",2405
29,"South Bound",2407
29,"South Bound",2408
29,"South Bound",2409
29,"South Bound",17408
29,"South Bound",2411
29,"South Bound",14860
29,"South Bound",2413
29,"South Bound",2415
29,"South Bound",14850
29,"South Bound",2418
29,"South Bound",2419
29,"South Bound",2422
29,"South Bound",2423
29,"South Bound",2424
29,"South Bound",14858
29,"South Bound",2426
29,"South Bound",2427
29,"South Bound",2429
29,"South Bound",2430
29,"South Bound",2431
29,"South Bound",2432
29,"South Bound",2434
29,"South Bound",17592
29,"South Bound",2386
29,"South Bound",15358
29,"South Bound",2420
29,"South Bound",2421
29,"South Bound",2367
29,"South Bound",1431
29,"South Bound",2368
29,"South Bound",1429
29,"South Bound",1423
29,"South Bound",2370
29,"South Bound",15982
29,"South Bound",1427
29,"South Bound",14768
29,"South Bound",17590
29,"South Bound",2376
29,"South Bound",1430
29,"South Bound",1425
30,"North Bound",7346
30,"North Bound",7340
30,"North Bound",7291
30,"North Bound",7339
30,"North Bound",7337
30,"North Bound",7335
30,"North Bound",7318
30,"North Bound",7317
30,"North Bound",14065
30,"North Bound",14138
30,"North Bound",7408
30,"North Bound",7410
30,"North Bound",7412
30,"North Bound",7409
30,"North Bound",7413
30,"North Bound",7411
30,"North Bound",7414
30,"North Bound",7378
30,"North Bound",7372
30,"North Bound",7370
30,"North Bound",7376
30,"North Bound",7252
30,"North Bound",7377
30,"North Bound",7367
30,"North Bound",7344
30,"North Bound",7343
30,"North Bound",7342
30,"North Bound",7341
30,"North Bound",17719
30,"North Bound",17559
30,"North Bound",7334
30,"North Bound",7333
30,"North Bound",7332
30,"North Bound",7331
30,"North Bound",14100
30,"North Bound",14029
30,"North Bound",14026
30,"North Bound",7338
30,"North Bound",7336
30,"North Bound",7319
30,"North Bound",7320
30,"North Bound",7321
30,"North Bound",7322
30,"North Bound",7323
30,"North Bound",14027
30,"North Bound",7359
30,"North Bound",7358
30,"North Bound",7357
30,"North Bound",7356
30,"North Bound",7355
30,"North Bound",14943
30,"North Bound",7353
30,"North Bound",7352
30,"North Bound",7351
30,"North Bound",7350
30,"North Bound",7349
30,"North Bound",7348
30,"North Bound",7366
30,"North Bound",7365
30,"North Bound",7364
30,"North Bound",7363
30,"North Bound",15084
30,"North Bound",7361
30,"North Bound",7316
30,"North Bound",14024
30,"North Bound",7374
30,"North Bound",7405
30,"North Bound",7406
30,"North Bound",7403
30,"North Bound",7404
30,"North Bound",7400
30,"North Bound",7399
30,"North Bound",7398
30,"North Bound",7397
30,"North Bound",7391
30,"North Bound",7392
30,"North Bound",7386
30,"North Bound",7385
30,"North Bound",7382
30,"North Bound",7388
30,"North Bound",7394
30,"North Bound",7380
30,"North Bound",15968
30,"North Bound",7384
30,"North Bound",7395
30,"North Bound",7396
30,"North Bound",7390
30,"North Bound",7393
30,"North Bound",7401
30,"North Bound",7387
30,"North Bound",7381
30,"North Bound",7379
30,"North Bound",7383
30,"North Bound",7389
30,"South Bound",7282
30,"South Bound",7288
30,"South Bound",7291
30,"South Bound",7292
30,"South Bound",7294
30,"South Bound",7296
30,"South Bound",7318
30,"South Bound",7317
30,"South Bound",7312
30,"South Bound",7313
30,"South Bound",7314
30,"South Bound",14064
30,"South Bound",14138
30,"South Bound",10178
30,"South Bound",7221
30,"South Bound",7219
30,"South Bound",7217
30,"South Bound",7220
30,"South Bound",7216
30,"South Bound",7218
30,"South Bound",10179
30,"South Bound",7215
30,"South Bound",7250
30,"South Bound",7256
30,"South Bound",7258
30,"South Bound",7252
30,"South Bound",7251
30,"South Bound",7261
30,"South Bound",7284
30,"South Bound",7285
30,"South Bound",7286
30,"South Bound",7287
30,"South Bound",17558
30,"South Bound",7297
30,"South Bound",7298
30,"South Bound",7299
30,"South Bound",7300
30,"South Bound",14030
30,"South Bound",14031
30,"South Bound",14028
30,"South Bound",7293
30,"South Bound",7295
30,"South Bound",7319
30,"South Bound",7320
30,"South Bound",7311
30,"South Bound",7321
30,"South Bound",7310
30,"South Bound",7322
30,"South Bound",7323
30,"South Bound",15920
30,"South Bound",14048
30,"South Bound",14027
30,"South Bound",7270
30,"South Bound",7271
30,"South Bound",7272
30,"South Bound",7273
30,"South Bound",7274
30,"South Bound",7275
30,"South Bound",7276
30,"South Bound",7277
30,"South Bound",7278
30,"South Bound",7279
30,"South Bound",7280
30,"South Bound",7262
30,"South Bound",7263
30,"South Bound",7264
30,"South Bound",7265
30,"South Bound",7266
30,"South Bound",7267
30,"South Bound",17043
30,"South Bound",7316
30,"South Bound",7315
30,"South Bound",14025
30,"South Bound",14024
30,"South Bound",7254
30,"South Bound",7222
30,"South Bound",7260
30,"South Bound",7224
30,"South Bound",7223
30,"South Bound",7225
30,"South Bound",7226
30,"South Bound",7229
30,"South Bound",7230
30,"South Bound",7231
30,"South Bound",7232
30,"South Bound",7237
30,"South Bound",7238
30,"South Bound",17642
30,"South Bound",7244
30,"South Bound",7246
30,"South Bound",7248
30,"South Bound",7249
30,"South Bound",7241
30,"South Bound",7235
30,"South Bound",7234
30,"South Bound",7233
30,"South Bound",7239
30,"South Bound",7240
30,"South Bound",15967
30,"South Bound",7236
30,"South Bound",17660
30,"South Bound",7242
30,"South Bound",7247
30,"South Bound",7245
33,"North Bound",4096
33,"North Bound",13181
33,"North Bound",738
33,"North Bound",4302
33,"North Bound",1127
33,"North Bound",1128
33,"North Bound",1125
33,"North Bound",1124
33,"North Bound",15109
33,"North Bound",4303
33,"North Bound",15152
33,"South Bound",13181
33,"South Bound",15289
33,"South Bound",4302
33,"South Bound",1097
33,"South Bound",1100
33,"South Bound",1098
33,"South Bound",14488
33,"South Bound",913
33,"South Bound",15108
33,"South Bound",13198
33,"South Bound",5020
34,"North Bound",7613
34,"North Bound",7590
34,"North Bound",7588
34,"North Bound",7589
34,"North Bound",2990
34,"North Bound",2989
34,"North Bound",2988
34,"North Bound",7586
34,"North Bound",2986
34,"North Bound",7585
34,"North Bound",2987
34,"North Bound",7580
34,"North Bound",7581
34,"North Bound",7579
34,"North Bound",14011
34,"North Bound",2982
34,"North Bound",16030
34,"North Bound",7587
34,"North Bound",2985
34,"North Bound",7576
34,"North Bound",7577
